customer_id,usage_month,sessions,minutes_used
92,2023-05-01,7,308
92,2023-06-01,15,316
92,2023-07-01,9,248
92,2023-08-01,10,280
92,2023-09-01,14,345
92,2023-10-01,17,302
92,2023-11-01,17,186
92,2023-12-01,10,302
93,2022-07-01,28,697
93,2022-08-01,30,595
93,2022-09-01,25,688
93,2022-10-01,29,711
93,2022-11-01,31,603
93,2022-12-01,38,688
93,2023-01-01,29,615
93,2023-02-01,40,832
93,2023-03-01,26,704
93,2023-04-01,28,642
93,2023-05-01,36,740
93,2023-06-01,30,597
93,2023-07-01,35,743
93,2023-08-01,27,627
93,2023-09-01,27,788
93,2023-10-01,30,617
93,2023-11-01,27,723
93,2023-12-01,26,606
94,2023-01-01,15,441
94,2023-02-01,23,437
94,2023-03-01,18,386
94,2023-04-01,21,436
94,2023-05-01,19,435
94,2023-06-01,20,447
94,2023-07-01,17,452
94,2023-08-01,23,411
94,2023-09-01,19,468
94,2023-10-01,27,387
94,2023-11-01,26,492
94,2023-12-01,21,526
95,2023-05-01,13,177
95,2023-06-01,9,204
95,2023-07-01,14,197
95,2023-08-01,12,235
95,2023-09-01,11,294
95,2023-10-01,10,220
95,2023-11-01,19,305
95,2023-12-01,7,265
96,2022-02-01,16,621
96,2022-03-01,27,695
96,2022-04-01,26,636
96,2022-05-01,31,627
96,2022-06-01,29,704
96,2022-07-01,36,643
96,2022-08-01,30,667
96,2022-09-01,27,684
96,2022-10-01,33,670
96,2022-11-01,29,672
96,2022-12-01,34,739
96,2023-01-01,30,710
96,2023-02-01,30,688
96,2023-03-01,34,687
96,2023-04-01,33,664
96,2023-05-01,33,704
96,2023-06-01,32,594
96,2023-07-01,32,669
96,2023-08-01,31,655
96,2023-09-01,32,664
96,2023-10-01,32,642
96,2023-11-01,32,614
96,2023-12-01,28,683
97,2022-06-01,13,185
97,2022-07-01,10,267
97,2022-08-01,8,187
97,2022-09-01,11,229
97,2022-10-01,13,251
97,2022-11-01,12,234
97,2022-12-01,9,283
97,2023-01-01,11,284
97,2023-02-01,4,244
97,2023-03-01,11,335
97,2023-04-01,7,293
97,2023-05-01,14,271
97,2023-06-01,12,192
97,2023-07-01,11,309
97,2023-08-01,9,224
97,2023-09-01,10,78
97,2023-10-01,3,70
98,2022-01-01,29,572
98,2022-02-01,27,600
98,2022-03-01,31,612
98,2022-04-01,17,610
98,2022-05-01,32,685
98,2022-06-01,37,715
98,2022-07-01,35,581
98,2022-08-01,36,703
98,2022-09-01,29,692
98,2022-10-01,36,812
98,2022-11-01,27,709
98,2022-12-01,30,688
98,2023-01-01,25,657
98,2023-02-01,31,640
98,2023-03-01,32,731
98,2023-04-01,30,657
98,2023-05-01,30,649
98,2023-06-01,27,700
98,2023-07-01,31,701
98,2023-08-01,28,687
98,2023-09-01,35,632
98,2023-10-01,24,604
98,2023-11-01,42,721
98,2023-12-01,27,708
99,2022-03-01,25,679
99,2022-04-01,30,672
99,2022-05-01,24,663
99,2022-06-01,32,720
99,2022-07-01,28,587
99,2022-08-01,36,727
99,2022-09-01,39,512
99,2022-10-01,32,672
99,2022-11-01,32,698
99,2022-12-01,36,767
99,2023-01-01,28,672
99,2023-02-01,31,615
99,2023-03-01,33,664
99,2023-04-01,35,599
99,2023-05-01,22,591
99,2023-06-01,17,201
99,2023-07-01,14,160
100,2023-06-01,14,338
100,2023-07-01,8,327
100,2023-08-01,8,105
100,2023-09-01,6,211
100,2023-10-01,11,231
100,2023-11-01,18,341
100,2023-12-01,12,330
101,2022-12-01,20,405
101,2023-01-01,12,310
101,2023-02-01,18,448
101,2023-03-01,15,488
101,2023-04-01,26,454
101,2023-05-01,28,519
101,2023-06-01,23,524
101,2023-07-01,23,501
101,2023-08-01,21,542
101,2023-09-01,22,362
101,2023-10-01,29,343
101,2023-11-01,17,403
101,2023-12-01,19,433
102,2022-05-01,4,165
102,2022-06-01,14,225
102,2022-07-01,7,236
102,2022-08-01,7,252
102,2022-09-01,19,264
102,2022-10-01,17,324
102,2022-11-01,9,386
102,2022-12-01,15,252
102,2023-01-01,16,204
102,2023-02-01,13,308
102,2023-03-01,12,273
102,2023-04-01,14,173
102,2023-05-01,0,147
103,2023-10-01,14,239
103,2023-11-01,11,236
103,2023-12-01,11,245
104,2023-04-01,12,242
104,2023-05-01,14,284
104,2023-06-01,17,292
104,2023-07-01,9,214
104,2023-08-01,13,286
104,2023-09-01,13,335
104,2023-10-01,13,335
104,2023-11-01,15,237
104,2023-12-01,8,314
105,2022-03-01,30,459
105,2022-04-01,17,360
105,2022-05-01,22,408
105,2022-06-01,27,325
105,2022-07-01,22,457
105,2022-08-01,26,344
105,2022-09-01,22,535
105,2022-10-01,21,556
105,2022-11-01,12,447
105,2022-12-01,22,516
105,2023-01-01,22,381
105,2023-02-01,25,474
105,2023-03-01,20,478
105,2023-04-01,20,398
105,2023-05-01,30,491
105,2023-06-01,24,442
105,2023-07-01,27,455
105,2023-08-01,16,542
105,2023-09-01,29,417
105,2023-10-01,21,501
105,2023-11-01,17,451
105,2023-12-01,20,381
106,2022-05-01,29,700
106,2022-06-01,30,629
106,2022-07-01,33,591
106,2022-08-01,37,713
106,2022-09-01,38,670
106,2022-10-01,24,584
106,2022-11-01,29,750
106,2022-12-01,26,753
106,2023-01-01,29,587
106,2023-02-01,39,705
106,2023-03-01,25,653
106,2023-04-01,30,620
106,2023-05-01,36,693
106,2023-06-01,30,671
106,2023-07-01,32,600
106,2023-08-01,26,661
106,2023-09-01,31,739
106,2023-10-01,29,692
106,2023-11-01,32,743
106,2023-12-01,37,765
107,2023-05-01,29,581
107,2023-06-01,33,637
107,2023-07-01,28,491
107,2023-08-01,35,606
107,2023-09-01,35,659
107,2023-10-01,26,712
107,2023-11-01,31,616
107,2023-12-01,33,540
108,2023-08-01,12,371
108,2023-09-01,21,403
108,2023-10-01,22,481
108,2023-11-01,24,494
108,2023-12-01,24,426
109,2023-01-01,25,329
109,2023-02-01,26,468
109,2023-03-01,18,489
109,2023-04-01,21,454
109,2023-05-01,16,417
109,2023-06-01,24,408
109,2023-07-01,22,505
109,2023-08-01,17,412
109,2023-09-01,19,522
109,2023-10-01,27,477
109,2023-11-01,18,446
109,2023-12-01,21,509
110,2023-11-01,20,405
110,2023-12-01,15,476
111,2023-02-01,10,312
111,2023-03-01,9,206
111,2023-04-01,13,370
111,2023-05-01,13,237
111,2023-06-01,15,284
111,2023-07-01,5,247
111,2023-08-01,16,169
111,2023-09-01,10,314
111,2023-10-01,6,227
111,2023-11-01,15,261
111,2023-12-01,11,330
112,2022-10-01,20,374
112,2022-11-01,26,403
112,2022-12-01,21,560
112,2023-01-01,19,495
112,2023-02-01,25,431
112,2023-03-01,29,513
112,2023-04-01,25,399
112,2023-05-01,17,380
112,2023-06-01,17,518
112,2023-07-01,22,387
112,2023-08-01,19,301
112,2023-09-01,10,385
112,2023-10-01,3,164
113,2023-01-01,9,283
113,2023-02-01,14,151
113,2023-03-01,11,287
113,2023-04-01,12,188
113,2023-05-01,5,71
113,2023-06-01,4,338
113,2023-07-01,17,310
113,2023-08-01,7,232
113,2023-09-01,21,203
113,2023-10-01,14,330
113,2023-11-01,22,254
113,2023-12-01,13,280
114,2023-05-01,32,495
114,2023-06-01,27,493
114,2023-07-01,35,586
114,2023-08-01,31,605
114,2023-09-01,32,753
114,2023-10-01,29,718
114,2023-11-01,26,666
114,2023-12-01,27,700
115,2022-08-01,31,644
115,2022-09-01,29,605
115,2022-10-01,25,624
115,2022-11-01,32,602
115,2022-12-01,34,594
115,2023-01-01,35,720
115,2023-02-01,28,728
115,2023-03-01,36,631
115,2023-04-01,28,795
115,2023-05-01,29,624
115,2023-06-01,24,752
115,2023-07-01,32,644
115,2023-08-01,27,679
115,2023-09-01,34,753
115,2023-10-01,29,582
115,2023-11-01,30,683
115,2023-12-01,29,649
116,2022-02-01,12,307
116,2022-03-01,12,231
116,2022-04-01,8,227
116,2022-05-01,17,238
116,2022-06-01,16,291
116,2022-07-01,14,238
116,2022-08-01,14,306
116,2022-09-01,10,333
116,2022-10-01,13,231
116,2022-11-01,13,288
116,2022-12-01,10,382
116,2023-01-01,10,274
116,2023-02-01,14,284
116,2023-03-01,15,314
116,2023-04-01,17,375
116,2023-05-01,19,187
116,2023-06-01,16,135
116,2023-07-01,10,93
116,2023-08-01,0,119
117,2022-01-01,20,400
117,2022-02-01,22,345
117,2022-03-01,18,399
117,2022-04-01,27,572
117,2022-05-01,16,412
117,2022-06-01,27,464
117,2022-07-01,21,368
117,2022-08-01,30,517
117,2022-09-01,24,431
117,2022-10-01,18,516
117,2022-11-01,22,541
117,2022-12-01,26,556
117,2023-01-01,19,439
117,2023-02-01,21,419
117,2023-03-01,29,545
117,2023-04-01,14,252
117,2023-05-01,4,252
117,2023-06-01,6,92
118,2022-05-01,13,397
118,2022-06-01,6,356
118,2022-07-01,16,181
118,2022-08-01,13,226
118,2022-09-01,9,283
118,2022-10-01,17,188
118,2022-11-01,12,191
118,2022-12-01,10,226
118,2023-01-01,19,250
118,2023-02-01,6,291
118,2023-03-01,13,326
118,2023-04-01,7,239
118,2023-05-01,11,275
118,2023-06-01,15,329
118,2023-07-01,8,204
118,2023-08-01,21,266
118,2023-09-01,9,245
118,2023-10-01,15,248
118,2023-11-01,12,274
118,2023-12-01,16,202
119,2022-07-01,15,199
119,2022-08-01,16,147
119,2022-09-01,14,249
119,2022-10-01,8,206
119,2022-11-01,16,335
119,2022-12-01,18,371
119,2023-01-01,10,181
119,2023-02-01,15,318
119,2023-03-01,11,319
119,2023-04-01,16,237
119,2023-05-01,18,268
119,2023-06-01,13,186
119,2023-07-01,13,251
119,2023-08-01,17,240
119,2023-09-01,9,332
119,2023-10-01,15,282
119,2023-11-01,17,339
119,2023-12-01,19,234
120,2022-02-01,20,428
120,2022-03-01,24,355
120,2022-04-01,22,470
120,2022-05-01,17,412
120,2022-06-01,22,431
120,2022-07-01,26,450
120,2022-08-01,27,403
120,2022-09-01,23,494
120,2022-10-01,26,478
120,2022-11-01,19,439
120,2022-12-01,30,459
120,2023-01-01,25,519
120,2023-02-01,23,458
120,2023-03-01,26,397
120,2023-04-01,20,521
120,2023-05-01,25,471
120,2023-06-01,31,506
120,2023-07-01,24,403
120,2023-08-01,18,483
120,2023-09-01,17,416
120,2023-10-01,22,441
120,2023-11-01,21,377
120,2023-12-01,19,496
121,2022-02-01,29,614
121,2022-03-01,27,721
121,2022-04-01,30,580
121,2022-05-01,24,652
121,2022-06-01,28,535
121,2022-07-01,32,607
121,2022-08-01,38,715
121,2022-09-01,33,598
121,2022-10-01,37,680
121,2022-11-01,38,674
121,2022-12-01,34,623
121,2023-01-01,20,741
121,2023-02-01,27,609
121,2023-03-01,31,649
121,2023-04-01,33,681
121,2023-05-01,29,635
121,2023-06-01,39,640
121,2023-07-01,34,698
121,2023-08-01,38,592
121,2023-09-01,24,678
121,2023-10-01,26,580
121,2023-11-01,30,593
121,2023-12-01,25,648
122,2023-05-01,26,472
122,2023-06-01,23,374
122,2023-07-01,25,460
122,2023-08-01,22,394
122,2023-09-01,10,444
122,2023-10-01,21,519
122,2023-11-01,20,404
122,2023-12-01,25,518
123,2023-02-01,28,454
123,2023-03-01,26,397
123,2023-04-01,18,358
123,2023-05-01,19,492
123,2023-06-01,23,501
123,2023-07-01,15,408
123,2023-08-01,23,448
123,2023-09-01,27,522
123,2023-10-01,31,445
123,2023-11-01,19,500
123,2023-12-01,18,462
124,2023-07-01,12,203
124,2023-08-01,8,224
124,2023-09-01,7,327
124,2023-10-01,20,275
124,2023-11-01,16,355
124,2023-12-01,9,289
125,2023-12-01,7,134
126,2022-04-01,25,563
126,2022-05-01,20,600
126,2022-06-01,30,575
126,2022-07-01,28,600
126,2022-08-01,34,702
126,2022-09-01,31,706
126,2022-10-01,32,633
126,2022-11-01,26,708
126,2022-12-01,28,722
126,2023-01-01,32,699
126,2023-02-01,33,703
126,2023-03-01,29,654
126,2023-04-01,34,636
126,2023-05-01,29,780
126,2023-06-01,38,657
126,2023-07-01,31,676
126,2023-08-01,33,606
126,2023-09-01,31,651
126,2023-10-01,29,650
126,2023-11-01,29,712
126,2023-12-01,36,635
127,2023-11-01,21,428
127,2023-12-01,17,348
128,2023-12-01,14,224
129,2023-07-01,33,620
129,2023-08-01,28,642
129,2023-09-01,21,623
129,2023-10-01,34,585
129,2023-11-01,22,663
129,2023-12-01,30,653
130,2023-09-01,10,270
130,2023-10-01,18,237
130,2023-11-01,12,281
130,2023-12-01,10,248
131,2023-04-01,12,141
131,2023-05-01,13,208
131,2023-06-01,17,221
131,2023-07-01,13,261
131,2023-08-01,19,331
131,2023-09-01,7,318
131,2023-10-01,10,199
131,2023-11-01,13,312
131,2023-12-01,10,290
132,2023-10-01,23,659
132,2023-11-01,27,556
132,2023-12-01,28,603
133,2022-01-01,16,502
133,2022-02-01,24,373
133,2022-03-01,17,363
133,2022-04-01,22,385
133,2022-05-01,13,471
133,2022-06-01,24,535
133,2022-07-01,27,522
133,2022-08-01,24,388
133,2022-09-01,24,523
133,2022-10-01,20,506
133,2022-11-01,22,381
133,2022-12-01,20,616
133,2023-01-01,24,622
133,2023-02-01,20,518
133,2023-03-01,23,510
133,2023-04-01,20,482
133,2023-05-01,28,545
133,2023-06-01,20,440
133,2023-07-01,15,459
133,2023-08-01,21,509
133,2023-09-01,17,469
133,2023-10-01,18,511
133,2023-11-01,21,537
133,2023-12-01,23,408
134,2022-08-01,0,174
134,2022-09-01,14,240
134,2022-10-01,10,189
134,2022-11-01,11,315
134,2022-12-01,11,351
134,2023-01-01,13,220
134,2023-02-01,6,348
134,2023-03-01,11,210
134,2023-04-01,11,307
134,2023-05-01,12,158
134,2023-06-01,16,326
134,2023-07-01,11,338
134,2023-08-01,4,381
134,2023-09-01,4,287
134,2023-10-01,14,356
134,2023-11-01,22,240
134,2023-12-01,10,247
135,2023-05-01,29,521
135,2023-06-01,23,591
135,2023-07-01,29,613
135,2023-08-01,31,579
135,2023-09-01,27,591
135,2023-10-01,33,654
135,2023-11-01,29,700
135,2023-12-01,34,634
136,2023-02-01,12,431
136,2023-03-01,24,498
136,2023-04-01,21,431
136,2023-05-01,18,412
136,2023-06-01,17,379
136,2023-07-01,19,355
136,2023-08-01,27,535
136,2023-09-01,21,498
136,2023-10-01,21,404
136,2023-11-01,21,541
136,2023-12-01,22,411
137,2023-01-01,24,505
137,2023-02-01,26,318
137,2023-03-01,20,496
137,2023-04-01,14,504
137,2023-05-01,18,440
137,2023-06-01,22,471
137,2023-07-01,20,493
137,2023-08-01,19,526
137,2023-09-01,15,446
137,2023-10-01,19,417
137,2023-11-01,20,408
137,2023-12-01,19,451
138,2022-07-01,29,629
138,2022-08-01,30,572
138,2022-09-01,35,772
138,2022-10-01,29,629
138,2022-11-01,39,635
138,2022-12-01,29,719
138,2023-01-01,30,721
138,2023-02-01,36,672
138,2023-03-01,26,623
138,2023-04-01,24,630
138,2023-05-01,35,672
138,2023-06-01,19,449
138,2023-07-01,16,379
138,2023-08-01,2,140
139,2022-01-01,23,416
139,2022-02-01,12,339
139,2022-03-01,22,375
139,2022-04-01,21,377
139,2022-05-01,31,453
139,2022-06-01,23,391
139,2022-07-01,17,533
139,2022-08-01,17,520
139,2022-09-01,32,410
139,2022-10-01,24,541
139,2022-11-01,19,470
139,2022-12-01,25,501
139,2023-01-01,30,485
139,2023-02-01,27,533
139,2023-03-01,28,537
139,2023-04-01,24,426
139,2023-05-01,22,483
139,2023-06-01,19,440
139,2023-07-01,21,566
139,2023-08-01,19,424
139,2023-09-01,20,393
139,2023-10-01,26,473
139,2023-11-01,25,475
139,2023-12-01,24,463
140,2023-07-01,15,194
140,2023-08-01,11,172
140,2023-09-01,10,263
140,2023-10-01,22,264
140,2023-11-01,13,191
140,2023-12-01,9,238
141,2023-04-01,17,212
141,2023-05-01,9,256
141,2023-06-01,15,348
141,2023-07-01,11,296
141,2023-08-01,14,328
141,2023-09-01,15,265
141,2023-10-01,15,307
141,2023-11-01,15,248
141,2023-12-01,14,269
142,2023-11-01,10,238
142,2023-12-01,8,258
143,2023-07-01,29,660
143,2023-08-01,27,528
143,2023-09-01,30,573
143,2023-10-01,31,607
143,2023-11-01,30,698
143,2023-12-01,26,727
144,2022-08-01,21,402
144,2022-09-01,23,321
144,2022-10-01,18,379
144,2022-11-01,27,525
144,2022-12-01,16,434
144,2023-01-01,21,410
144,2023-02-01,26,624
144,2023-03-01,24,353
144,2023-04-01,17,201
144,2023-05-01,2,132
145,2023-07-01,10,197
145,2023-08-01,14,153
145,2023-09-01,12,224
145,2023-10-01,13,150
145,2023-11-01,15,295
145,2023-12-01,6,303
146,2022-04-01,32,681
146,2022-05-01,31,687
146,2022-06-01,34,569
146,2022-07-01,38,599
146,2022-08-01,30,534
146,2022-09-01,28,664
146,2022-10-01,39,613
146,2022-11-01,39,640
146,2022-12-01,31,654
146,2023-01-01,27,676
146,2023-02-01,23,616
146,2023-03-01,31,646
146,2023-04-01,27,713
146,2023-05-01,24,573
146,2023-06-01,33,677
146,2023-07-01,33,661
146,2023-08-01,29,753
146,2023-09-01,32,662
146,2023-10-01,27,674
146,2023-11-01,34,716
146,2023-12-01,34,711
147,2023-04-01,26,538
147,2023-05-01,25,605
147,2023-06-01,28,562
147,2023-07-01,30,729
147,2023-08-01,28,604
147,2023-09-01,23,656
147,2023-10-01,23,645
147,2023-11-01,31,731
147,2023-12-01,32,706
148,2023-02-01,12,340
148,2023-03-01,11,331
148,2023-04-01,7,225
148,2023-05-01,8,365
148,2023-06-01,21,382
148,2023-07-01,7,325
148,2023-08-01,9,370
148,2023-09-01,8,228
148,2023-10-01,11,222
148,2023-11-01,18,367
148,2023-12-01,12,269
149,2022-08-01,24,482
149,2022-09-01,19,504
149,2022-10-01,23,545
149,2022-11-01,21,509
149,2022-12-01,25,492
149,2023-01-01,27,564
149,2023-02-01,23,420
149,2023-03-01,22,287
149,2023-04-01,19,513
149,2023-05-01,30,468
149,2023-06-01,17,472
149,2023-07-01,23,366
149,2023-08-01,19,406
149,2023-09-01,18,418
149,2023-10-01,26,499
149,2023-11-01,22,484
149,2023-12-01,17,562
150,2023-10-01,14,472
150,2023-11-01,20,438
150,2023-12-01,25,533
151,2022-06-01,27,629
151,2022-07-01,27,584
151,2022-08-01,28,719
151,2022-09-01,26,558
151,2022-10-01,29,798
151,2022-11-01,27,700
151,2022-12-01,28,667
151,2023-01-01,35,638
151,2023-02-01,26,677
151,2023-03-01,29,557
151,2023-04-01,32,726
151,2023-05-01,33,640
151,2023-06-01,30,690
151,2023-07-01,31,612
151,2023-08-01,44,704
151,2023-09-01,28,706
151,2023-10-01,42,653
151,2023-11-01,34,569
151,2023-12-01,40,566
152,2023-06-01,20,374
152,2023-07-01,20,363
152,2023-08-01,13,469
152,2023-09-01,20,438
152,2023-10-01,26,500
152,2023-11-01,15,499
152,2023-12-01,19,475
153,2022-02-01,7,301
153,2022-03-01,8,275
153,2022-04-01,11,226
153,2022-05-01,7,185
153,2022-06-01,5,208
153,2022-07-01,14,314
153,2022-08-01,5,153
153,2022-09-01,4,280
153,2022-10-01,11,213
153,2022-11-01,11,306
153,2022-12-01,11,285
153,2023-01-01,12,222
153,2023-02-01,14,247
153,2023-03-01,15,263
153,2023-04-01,15,272
153,2023-05-01,10,238
153,2023-06-01,17,235
153,2023-07-01,14,375
153,2023-08-01,9,185
153,2023-09-01,17,244
153,2023-10-01,17,367
153,2023-11-01,17,227
153,2023-12-01,15,266
154,2023-06-01,13,228
154,2023-07-01,19,247
154,2023-08-01,6,279
154,2023-09-01,16,270
154,2023-10-01,15,198
154,2023-11-01,10,210
154,2023-12-01,12,195
155,2022-06-01,6,222
155,2022-07-01,12,103
155,2022-08-01,12,303
155,2022-09-01,12,252
155,2022-10-01,14,307
155,2022-11-01,6,229
155,2022-12-01,7,205
155,2023-01-01,15,320
155,2023-02-01,13,248
155,2023-03-01,10,285
155,2023-04-01,14,358
155,2023-05-01,15,269
155,2023-06-01,16,274
155,2023-07-01,10,177
155,2023-08-01,19,161
155,2023-09-01,9,361
155,2023-10-01,13,199
155,2023-11-01,11,269
155,2023-12-01,11,249
156,2023-11-01,18,111
156,2023-12-01,6,218
157,2022-08-01,9,307
157,2022-09-01,12,312
157,2022-10-01,9,205
157,2022-11-01,16,299
157,2022-12-01,10,228
157,2023-01-01,12,252
157,2023-02-01,16,239
157,2023-03-01,8,322
157,2023-04-01,15,280
157,2023-05-01,19,265
157,2023-06-01,15,279
157,2023-07-01,15,195
157,2023-08-01,18,263
157,2023-09-01,12,355
157,2023-10-01,19,216
157,2023-11-01,18,349
157,2023-12-01,13,235
158,2022-03-01,23,707
158,2022-04-01,28,640
158,2022-05-01,32,707
158,2022-06-01,28,639
158,2022-07-01,23,648
158,2022-08-01,31,659
158,2022-09-01,37,684
158,2022-10-01,34,764
158,2022-11-01,29,753
158,2022-12-01,38,684
158,2023-01-01,31,624
158,2023-02-01,34,550
158,2023-03-01,29,621
158,2023-04-01,29,627
158,2023-05-01,33,775
158,2023-06-01,27,757
158,2023-07-01,35,612
158,2023-08-01,34,711
158,2023-09-01,33,708
158,2023-10-01,34,678
158,2023-11-01,35,783
158,2023-12-01,32,622
159,2023-08-01,11,269
159,2023-09-01,13,303
159,2023-10-01,19,308
159,2023-11-01,10,234
159,2023-12-01,15,317
160,2023-11-01,15,407
160,2023-12-01,28,437
161,2023-07-01,12,384
161,2023-08-01,22,341
161,2023-09-01,23,526
161,2023-10-01,15,430
161,2023-11-01,17,470
161,2023-12-01,14,499
162,2023-07-01,30,606
162,2023-08-01,28,646
162,2023-09-01,30,613
162,2023-10-01,31,669
162,2023-11-01,28,633
162,2023-12-01,31,699
163,2023-10-01,17,310
163,2023-11-01,14,254
163,2023-12-01,14,144
164,2022-01-01,29,510
164,2022-02-01,27,608
164,2022-03-01,32,618
164,2022-04-01,25,603
164,2022-05-01,24,674
164,2022-06-01,32,693
164,2022-07-01,33,741
164,2022-08-01,40,695
164,2022-09-01,36,797
164,2022-10-01,30,669
164,2022-11-01,28,630
164,2022-12-01,25,638
164,2023-01-01,31,691
164,2023-02-01,22,657
164,2023-03-01,29,628
164,2023-04-01,32,621
164,2023-05-01,29,683
164,2023-06-01,25,654
164,2023-07-01,32,621
164,2023-08-01,33,657
164,2023-09-01,34,712
164,2023-10-01,26,667
164,2023-11-01,27,553
164,2023-12-01,29,812
165,2023-09-01,0,231
165,2023-10-01,1,194
165,2023-11-01,20,183
165,2023-12-01,6,269
166,2023-07-01,19,409
166,2023-08-01,18,443
166,2023-09-01,17,474
166,2023-10-01,23,421
166,2023-11-01,19,481
166,2023-12-01,23,513
167,2022-12-01,12,354
167,2023-01-01,8,197
167,2023-02-01,6,357
167,2023-03-01,12,322
167,2023-04-01,9,149
167,2023-05-01,12,174
167,2023-06-01,14,235
167,2023-07-01,8,312
167,2023-08-01,14,234
167,2023-09-01,12,239
167,2023-10-01,13,317
167,2023-11-01,14,348
167,2023-12-01,12,212
168,2022-11-01,11,240
168,2022-12-01,14,280
168,2023-01-01,9,165
168,2023-02-01,13,241
168,2023-03-01,18,238
168,2023-04-01,10,319
168,2023-05-01,10,278
168,2023-06-01,10,325
168,2023-07-01,15,223
168,2023-08-01,26,220
168,2023-09-01,12,345
168,2023-10-01,11,296
168,2023-11-01,18,242
168,2023-12-01,8,282
169,2023-10-01,12,160
169,2023-11-01,10,229
169,2023-12-01,12,150
170,2023-05-01,28,424
170,2023-06-01,17,398
170,2023-07-01,21,513
170,2023-08-01,23,483
170,2023-09-01,22,372
170,2023-10-01,16,477
170,2023-11-01,19,414
170,2023-12-01,20,601
171,2022-12-01,15,300
171,2023-01-01,14,499
171,2023-02-01,23,445
171,2023-03-01,14,429
171,2023-04-01,16,311
171,2023-05-01,20,398
171,2023-06-01,22,432
171,2023-07-01,24,428
171,2023-08-01,24,470
171,2023-09-01,19,517
171,2023-10-01,23,495
171,2023-11-01,23,410
171,2023-12-01,18,538
172,2023-04-01,13,291
172,2023-05-01,14,192
172,2023-06-01,15,381
172,2023-07-01,13,265
172,2023-08-01,13,223
172,2023-09-01,14,212
172,2023-10-01,17,191
172,2023-11-01,12,197
172,2023-12-01,13,368
173,2022-08-01,15,267
173,2022-09-01,16,268
173,2022-10-01,10,147
173,2022-11-01,11,327
173,2022-12-01,11,278
173,2023-01-01,12,399
173,2023-02-01,10,281
173,2023-03-01,12,292
173,2023-04-01,17,194
173,2023-05-01,8,172
173,2023-06-01,12,268
173,2023-07-01,13,287
173,2023-08-01,10,311
173,2023-09-01,19,248
173,2023-10-01,11,110
173,2023-11-01,15,279
173,2023-12-01,23,263
174,2022-07-01,20,137
174,2022-08-01,19,251
174,2022-09-01,5,233
174,2022-10-01,13,311
174,2022-11-01,11,208
174,2022-12-01,16,208
174,2023-01-01,14,279
174,2023-02-01,12,263
174,2023-03-01,21,297
174,2023-04-01,11,292
174,2023-05-01,15,260
174,2023-06-01,14,309
174,2023-07-01,14,269
174,2023-08-01,15,352
174,2023-09-01,11,292
174,2023-10-01,10,312
174,2023-11-01,12,266
174,2023-12-01,9,294
175,2022-08-01,17,419
175,2022-09-01,16,472
175,2022-10-01,27,435
175,2022-11-01,24,484
175,2022-12-01,17,368
175,2023-01-01,12,217
175,2023-02-01,4,129
176,2023-01-01,15,321
176,2023-02-01,19,306
176,2023-03-01,14,332
176,2023-04-01,9,203
176,2023-05-01,16,317
176,2023-06-01,13,393
176,2023-07-01,7,277
176,2023-08-01,15,215
176,2023-09-01,5,263
176,2023-10-01,14,140
177,2023-01-01,12,199
177,2023-02-01,5,219
177,2023-03-01,14,322
177,2023-04-01,9,365
177,2023-05-01,19,246
177,2023-06-01,12,297
177,2023-07-01,20,148
177,2023-08-01,12,277
177,2023-09-01,10,235
177,2023-10-01,9,289
177,2023-11-01,14,150
177,2023-12-01,5,265
178,2022-10-01,10,274
178,2022-11-01,8,193
178,2022-12-01,22,243
178,2023-01-01,2,220
178,2023-02-01,17,271
178,2023-03-01,6,369
178,2023-04-01,13,257
178,2023-05-01,11,331
178,2023-06-01,15,231
178,2023-07-01,15,376
178,2023-08-01,15,285
178,2023-09-01,14,239
178,2023-10-01,16,198
178,2023-11-01,12,312
178,2023-12-01,17,282
179,2023-09-01,28,537
179,2023-10-01,32,632
179,2023-11-01,32,672
179,2023-12-01,25,642
180,2023-09-01,15,259
180,2023-10-01,14,224
180,2023-11-01,13,282
180,2023-12-01,12,308
181,2022-09-01,8,235
181,2022-10-01,15,283
181,2022-11-01,9,252
181,2022-12-01,13,278
181,2023-01-01,19,255
181,2023-02-01,14,203
181,2023-03-01,15,220
181,2023-04-01,8,307
181,2023-05-01,6,283
181,2023-06-01,19,252
181,2023-07-01,14,254
181,2023-08-01,3,276
181,2023-09-01,6,394
181,2023-10-01,12,371
181,2023-11-01,16,301
181,2023-12-01,14,296
182,2022-12-01,19,168
182,2023-01-01,7,279
182,2023-02-01,14,223
