customer_id,signup_date,country,acquisition_channel
792,2023-03-11,France,Google Ads
793,2023-03-23,Canada,Organic
794,2022-11-04,Canada,Google Ads
795,2022-09-06,Canada,Google Ads
796,2022-06-15,USA,Google Ads
797,2023-04-26,Germany,Organic
798,2022-12-01,Canada,LinkedIn
799,2023-06-26,Canada,LinkedIn
800,2022-04-16,USA,Google Ads
801,2023-07-17,USA,Organic
802,2022-03-22,USA,Referral
803,2022-05-13,Germany,Google Ads
804,2022-05-18,Canada,Referral
805,2022-07-03,UK,Organic
806,2023-02-05,UK,LinkedIn
807,2022-11-26,Canada,Organic
808,2023-05-23,Canada,Organic
809,2022-03-10,Canada,Google Ads
810,2023-06-30,Canada,Referral
811,2022-02-22,Germany,Google Ads
812,2023-03-26,UK,Organic
813,2022-07-24,France,Google Ads
814,2022-05-06,UK,Organic
815,2022-02-12,UK,Google Ads
816,2022-04-21,USA,Google Ads
817,2023-10-25,Canada,Google Ads
818,2022-07-02,Canada,Google Ads
819,2022-04-05,Canada,Organic
820,2023-01-09,USA,Google Ads
821,2023-06-04,Germany,Referral
822,2022-12-26,Germany,Google Ads
823,2023-11-27,France,Google Ads
824,2022-10-08,Germany,Google Ads
825,2022-07-14,Germany,Google Ads
826,2022-07-14,Canada,Organic
827,2023-10-29,UK,Referral
828,2022-04-03,Germany,Google Ads
829,2023-11-03,Germany,Referral
830,2022-03-02,USA,Google Ads
831,2023-09-26,France,Google Ads
832,2022-02-20,USA,Referral
833,2023-02-07,Canada,Google Ads
834,2022-01-05,UK,LinkedIn
835,2023-04-11,France,Referral
836,2023-08-27,USA,LinkedIn
837,2023-11-13,Germany,Organic
838,2023-06-18,Germany,Google Ads
839,2023-02-09,France,Google Ads
840,2023-05-28,Germany,Google Ads
841,2023-10-07,USA,Google Ads
842,2022-08-21,USA,Organic
843,2023-06-08,Germany,LinkedIn
844,2022-12-12,Germany,Referral
845,2022-02-15,Canada,Referral
846,2023-06-30,UK,Google Ads
847,2022-03-19,France,Referral
848,2023-12-31,USA,LinkedIn
849,2022-03-14,France,Referral
850,2022-09-06,Canada,Google Ads
851,2022-02-16,USA,LinkedIn
852,2022-05-01,Canada,Google Ads
853,2022-08-02,Canada,Referral
854,2022-08-27,Germany,Referral
855,2022-02-25,France,Google Ads
856,2022-12-16,France,LinkedIn
857,2022-04-17,Germany,Organic
858,2022-02-17,France,Google Ads
859,2023-07-27,Germany,Organic
860,2022-12-03,USA,Referral
861,2022-01-26,Canada,LinkedIn
862,2022-09-14,Canada,Organic
863,2022-01-08,France,Referral
864,2023-09-17,UK,Organic
865,2022-09-10,Canada,Google Ads
866,2023-11-23,Germany,Google Ads
867,2023-12-20,UK,LinkedIn
868,2022-10-30,UK,Organic
869,2023-10-01,Canada,Organic
870,2022-02-25,Canada,LinkedIn
871,2023-12-27,Canada,Referral
872,2023-06-10,Germany,Google Ads
873,2023-04-19,UK,Organic
874,2022-01-28,France,Google Ads
875,2022-03-19,Germany,LinkedIn
876,2022-08-04,USA,Referral
877,2023-01-21,Canada,LinkedIn
878,2022-12-31,UK,Google Ads
879,2023-10-28,Germany,Organic
880,2023-06-10,USA,Referral
881,2023-11-30,Germany,Organic
882,2022-11-08,Germany,Google Ads
883,2022-01-07,France,Referral
884,2022-01-03,France,LinkedIn
885,2023-09-15,Germany,LinkedIn
886,2022-12-29,USA,Organic
887,2023-05-23,UK,Google Ads
888,2022-10-01,UK,Google Ads
889,2023-05-21,Canada,Referral
890,2022-01-15,Canada,Google Ads
891,2022-07-11,UK,Organic
892,2023-09-23,Germany,Google Ads
893,2023-04-30,Germany,Referral
894,2022-01-28,France,Google Ads
895,2023-12-15,France,Referral
896,2022-02-08,Canada,Google Ads
897,2022-09-30,UK,Google Ads
898,2022-08-19,Germany,Google Ads
899,2022-03-27,UK,Google Ads
900,2023-04-19,USA,Organic
901,2022-05-06,UK,Google Ads
902,2023-06-21,USA,Referral
903,2022-05-25,France,Organic
904,2023-06-09,France,LinkedIn
905,2022-07-31,Canada,Organic
906,2022-01-25,UK,Organic
907,2023-08-03,UK,Referral
908,2023-01-29,USA,LinkedIn
909,2022-03-08,France,Google Ads
910,2022-08-21,USA,Referral
911,2022-04-19,France,Organic
912,2022-05-26,USA,Referral
913,2022-04-21,France,LinkedIn
914,2022-08-16,USA,LinkedIn
915,2022-04-21,France,Google Ads
916,2023-04-15,USA,Organic
917,2022-02-03,UK,Referral
918,2023-09-15,Canada,Google Ads
919,2023-01-04,USA,Organic
920,2023-08-18,Canada,Referral
921,2023-07-08,UK,LinkedIn
922,2023-03-01,UK,Referral
923,2023-09-05,France,Google Ads
924,2023-06-02,Canada,Organic
925,2023-11-23,Germany,Referral
926,2022-10-09,France,Google Ads
927,2022-11-16,Canada,Google Ads
928,2023-03-19,USA,Organic
929,2022-11-11,USA,Google Ads
930,2023-01-12,UK,Organic
931,2022-10-16,Germany,Google Ads
932,2023-03-13,USA,LinkedIn
933,2023-10-24,Canada,Organic
934,2022-10-04,Canada,Google Ads
935,2023-12-11,USA,Referral
936,2023-08-05,Canada,LinkedIn
937,2023-05-18,Canada,LinkedIn
938,2023-09-16,UK,Referral
939,2023-05-31,Germany,LinkedIn
940,2022-12-16,UK,LinkedIn
941,2023-03-22,Germany,Organic
942,2022-12-16,Canada,LinkedIn
943,2023-08-30,Germany,Google Ads
944,2023-10-26,Canada,Organic
945,2022-05-17,Canada,Referral
946,2022-08-31,UK,Google Ads
947,2023-06-27,UK,Google Ads
948,2022-02-09,France,Google Ads
949,2022-08-17,USA,Google Ads
950,2023-07-02,France,Google Ads
951,2022-08-11,France,Google Ads
952,2022-01-06,Germany,LinkedIn
953,2022-11-18,Canada,Google Ads
954,2023-04-13,Canada,Google Ads
955,2022-03-16,Canada,Google Ads
956,2022-01-04,USA,Google Ads
957,2023-10-08,Germany,Google Ads
958,2022-04-28,Germany,Referral
959,2023-08-29,Canada,Organic
960,2023-05-19,France,Organic
961,2023-07-28,USA,Organic
962,2023-03-17,France,Google Ads
963,2022-07-13,UK,Google Ads
964,2023-12-16,Germany,Google Ads
965,2023-01-27,Germany,LinkedIn
966,2022-01-26,France,Google Ads
967,2023-03-11,USA,Referral
968,2022-06-22,Germany,Google Ads
969,2022-10-27,France,Google Ads
970,2023-10-07,USA,Organic
971,2022-11-22,France,LinkedIn
972,2023-02-14,USA,Organic
973,2022-04-28,Canada,Referral
974,2023-12-25,USA,Organic
975,2022-08-13,UK,LinkedIn
976,2023-06-16,Canada,Organic
977,2022-04-23,France,Google Ads
978,2022-05-20,Canada,Referral
979,2023-07-13,Canada,LinkedIn
980,2022-01-01,France,Google Ads
981,2022-03-31,France,Organic
982,2023-10-16,UK,Organic
983,2022-11-16,France,Referral
984,2023-07-04,Germany,Google Ads
985,2022-05-19,Germany,Referral
986,2023-05-26,UK,Organic
987,2022-09-16,USA,LinkedIn
988,2023-11-04,USA,Google Ads
989,2023-11-21,Germany,Referral
990,2022-01-10,France,Google Ads
991,2022-09-18,UK,LinkedIn
992,2023-10-12,USA,Google Ads
993,2022-06-21,USA,Referral
994,2022-01-13,Canada,LinkedIn
995,2022-06-17,Germany,Google Ads
996,2023-10-04,France,Google Ads
997,2023-08-19,UK,Google Ads
998,2022-11-17,USA,Google Ads
999,2022-11-15,Canada,Google Ads
1000,2023-09-05,Germany,Organic
1001,2022-11-25,Germany,Organic
1002,2023-07-04,UK,Organic
1003,2023-02-23,USA,Organic
1004,2023-08-29,UK,Google Ads
1005,2022-04-05,UK,Google Ads
1006,2023-08-04,Canada,Google Ads
1007,2022-11-14,Germany,Organic
1008,2022-08-24,France,LinkedIn
1009,2022-11-30,Germany,Google Ads
1010,2023-01-11,Germany,Google Ads
1011,2023-04-04,Canada,Referral
1012,2022-05-17,France,Referral
1013,2023-08-11,USA,Organic
1014,2023-07-01,France,Google Ads
1015,2023-05-28,USA,Organic
1016,2022-10-23,France,Referral
1017,2022-11-16,UK,LinkedIn
1018,2023-07-26,France,Organic
1019,2022-12-15,Canada,Organic
1020,2022-08-17,USA,Google Ads
1021,2022-09-27,Germany,Google Ads
1022,2022-10-18,Canada,Referral
1023,2023-12-26,USA,Referral
1024,2022-06-14,USA,LinkedIn
1025,2022-01-05,Germany,Organic
1026,2023-01-14,UK,Google Ads
1027,2022-03-19,Canada,Referral
1028,2023-02-14,Germany,Google Ads
1029,2023-07-28,Germany,Organic
1030,2022-05-12,UK,Organic
1031,2023-08-24,Canada,Referral
1032,2022-02-11,Germany,Google Ads
1033,2022-03-30,UK,LinkedIn
1034,2023-02-06,Canada,LinkedIn
1035,2022-10-23,France,Google Ads
1036,2022-10-22,USA,Organic
1037,2023-09-08,UK,Organic
1038,2023-06-10,USA,Referral
1039,2023-11-22,France,Referral
1040,2023-09-29,Germany,Google Ads
1041,2023-02-26,Germany,Referral
1042,2022-01-23,Canada,Referral
1043,2023-07-29,UK,Google Ads
1044,2022-05-23,UK,Google Ads
1045,2023-10-27,Canada,Google Ads
1046,2022-05-25,USA,Google Ads
1047,2022-08-13,Germany,Referral
1048,2023-05-18,Germany,LinkedIn
1049,2023-09-08,UK,LinkedIn
1050,2022-04-14,UK,Google Ads
1051,2022-02-08,Canada,Referral
1052,2022-07-17,France,Organic
1053,2023-10-08,USA,Referral
1054,2023-08-02,France,Organic
1055,2023-01-26,France,Referral
1056,2022-06-28,UK,LinkedIn
1057,2023-07-08,UK,Google Ads
1058,2023-03-24,UK,LinkedIn
1059,2023-05-15,France,Organic
1060,2022-01-15,USA,Organic
1061,2023-09-15,UK,Organic
1062,2023-10-31,Germany,Google Ads
1063,2022-10-16,USA,Referral
1064,2023-04-23,Germany,Referral
1065,2022-08-19,USA,Referral
1066,2023-02-24,UK,Google Ads
1067,2022-06-06,Canada,Organic
1068,2023-07-04,UK,Organic
1069,2023-03-17,France,Referral
1070,2022-04-07,France,Google Ads
1071,2023-02-15,USA,Google Ads
1072,2022-10-16,France,LinkedIn
1073,2022-09-11,UK,Google Ads
1074,2022-07-15,Germany,Organic
1075,2023-08-21,UK,LinkedIn
1076,2023-06-06,USA,LinkedIn
1077,2023-06-01,France,Referral
1078,2023-09-27,Germany,Google Ads
1079,2022-04-28,Canada,Organic
1080,2022-06-08,Germany,LinkedIn
1081,2022-08-16,Germany,Organic
1082,2022-08-04,UK,Referral
1083,2023-11-27,Canada,LinkedIn
1084,2022-01-15,USA,Google Ads
1085,2022-06-06,USA,LinkedIn
1086,2023-10-10,Germany,LinkedIn
1087,2022-09-18,Germany,LinkedIn
1088,2022-06-06,France,LinkedIn
1089,2022-02-16,Canada,Google Ads
1090,2022-11-20,Germany,Organic
1091,2023-11-16,France,Organic
1092,2022-05-10,Canada,Google Ads
1093,2023-02-15,USA,Organic
1094,2022-04-05,France,Google Ads
1095,2023-09-19,Canada,LinkedIn
1096,2022-10-19,France,Google Ads
1097,2022-10-10,Germany,Organic
1098,2022-03-10,UK,Google Ads
1099,2023-10-22,USA,Referral
1100,2022-01-11,Germany,Referral
1101,2022-09-11,Germany,Google Ads
1102,2023-07-04,Canada,LinkedIn
1103,2022-05-14,France,Google Ads
1104,2023-12-13,USA,LinkedIn
1105,2022-01-23,Germany,Organic
1106,2022-12-12,Canada,Organic
1107,2022-10-29,USA,Organic
1108,2022-12-29,France,Google Ads
1109,2023-01-31,Germany,Google Ads
1110,2022-08-06,Germany,Referral
1111,2022-05-21,Germany,Google Ads
1112,2023-09-08,USA,Organic
1113,2022-07-29,USA,Google Ads
1114,2023-09-15,USA,Organic
1115,2023-09-08,USA,Google Ads
1116,2023-11-14,Canada,Organic
1117,2023-04-05,UK,Google Ads
1118,2022-12-22,Canada,Google Ads
1119,2022-11-20,Germany,LinkedIn
1120,2022-05-13,Canada,Google Ads
1121,2022-05-07,France,LinkedIn
1122,2022-04-16,USA,Referral
1123,2023-08-27,France,Google Ads
1124,2023-01-13,France,Organic
1125,2022-02-20,Germany,Referral
1126,2022-01-29,USA,LinkedIn
1127,2023-04-07,France,Referral
1128,2022-10-23,Germany,LinkedIn
1129,2022-10-24,USA,Google Ads
1130,2023-12-27,UK,Google Ads
1131,2023-02-11,Germany,Referral
1132,2023-09-05,Canada,Referral
1133,2023-02-09,USA,Google Ads
1134,2022-12-12,France,LinkedIn
1135,2023-09-14,France,LinkedIn
1136,2023-02-24,Canada,Google Ads
1137,2022-07-01,Canada,Google Ads
1138,2022-01-01,France,Referral
1139,2023-07-21,USA,Google Ads
1140,2023-01-06,Germany,Google Ads
1141,2023-10-23,Canada,Google Ads
1142,2023-03-07,Canada,Organic
1143,2022-11-05,Canada,LinkedIn
1144,2022-05-17,UK,Google Ads
1145,2022-07-21,USA,Google Ads
1146,2023-03-12,USA,LinkedIn
1147,2022-11-09,USA,Referral
1148,2022-04-27,USA,LinkedIn
1149,2023-10-28,USA,Organic
1150,2023-07-29,France,Referral
1151,2022-09-01,Canada,Google Ads
1152,2023-06-21,France,LinkedIn
1153,2023-08-25,UK,Organic
1154,2022-03-16,Germany,Referral
1155,2023-01-21,Canada,LinkedIn
1156,2022-07-29,UK,Google Ads
1157,2023-04-20,France,Google Ads
1158,2023-02-22,Germany,LinkedIn
1159,2022-12-13,UK,Organic
1160,2023-06-13,Germany,LinkedIn
1161,2023-10-02,UK,LinkedIn
1162,2022-06-28,France,Google Ads
1163,2022-07-01,Germany,Google Ads
1164,2023-10-26,UK,Referral
1165,2022-01-25,France,Google Ads
1166,2022-06-29,Canada,LinkedIn
1167,2023-12-11,France,Google Ads
1168,2023-05-16,France,LinkedIn
1169,2022-06-10,Canada,Organic
1170,2022-06-26,France,Referral
1171,2022-10-12,Canada,Google Ads
1172,2022-03-04,Canada,LinkedIn
1173,2023-10-24,Canada,Organic
1174,2023-10-28,UK,LinkedIn
1175,2022-06-05,Germany,Google Ads
1176,2023-04-14,UK,Google Ads
1177,2022-02-18,Canada,Google Ads
1178,2022-03-25,Germany,Google Ads
1179,2022-12-27,Germany,Organic
1180,2023-11-20,Canada,Organic
1181,2022-05-28,Germany,Google Ads
1182,2023-09-22,Germany,Google Ads
1183,2022-12-08,UK,Google Ads
1184,2023-04-21,Germany,Organic
1185,2022-03-04,Canada,Referral
1186,2023-12-02,USA,LinkedIn
1187,2022-12-26,USA,Referral
1188,2023-07-15,USA,LinkedIn
1189,2022-11-23,Canada,Google Ads
1190,2022-05-21,USA,Google Ads
1191,2022-08-03,UK,LinkedIn
1192,2023-03-11,Canada,Referral
1193,2023-12-24,Canada,Google Ads
1194,2022-11-14,Canada,Google Ads
1195,2022-02-01,Germany,Google Ads
1196,2023-11-01,Germany,Referral
1197,2022-10-12,Germany,LinkedIn
1198,2022-11-01,France,Organic
1199,2023-03-05,UK,Google Ads
1200,2023-04-22,Canada,Google Ads
1201,2022-10-13,Canada,Google Ads
1202,2022-05-24,Germany,Referral
1203,2023-02-28,Canada,Referral
1204,2022-01-19,Canada,LinkedIn
1205,2022-01-18,USA,Google Ads
1206,2023-08-13,Canada,Referral
1207,2023-01-06,France,Organic
1208,2022-06-24,Germany,Organic
1209,2022-07-13,UK,Organic
1210,2023-05-17,UK,LinkedIn
1211,2022-04-23,USA,Organic
1212,2022-04-24,UK,Google Ads
1213,2022-08-10,UK,Google Ads
1214,2023-11-09,Germany,Google Ads
1215,2023-10-06,Germany,LinkedIn
1216,2022-09-21,France,Organic
1217,2022-02-24,USA,Google Ads
1218,2023-10-05,UK,LinkedIn
1219,2023-04-03,France,LinkedIn
1220,2022-06-11,USA,Organic
1221,2023-01-15,UK,LinkedIn
1222,2022-03-28,UK,Organic
1223,2022-02-24,Germany,Google Ads
1224,2023-04-21,Canada,Google Ads
1225,2022-06-27,USA,Referral
1226,2023-01-26,UK,Google Ads
1227,2022-12-15,USA,Google Ads
1228,2022-01-08,France,LinkedIn
1229,2022-11-09,France,LinkedIn
1230,2023-03-19,Canada,LinkedIn
1231,2022-11-24,UK,Google Ads
1232,2022-02-23,Germany,Referral
1233,2022-08-27,UK,Google Ads
1234,2022-08-17,USA,Google Ads
1235,2023-08-02,France,Referral
1236,2022-02-20,USA,Google Ads
1237,2023-09-01,Canada,Google Ads
1238,2023-08-27,France,LinkedIn
1239,2022-09-21,Germany,Google Ads
1240,2023-02-22,France,Organic
1241,2022-04-06,UK,Referral
1242,2022-03-29,UK,Organic
1243,2022-03-19,France,Google Ads
1244,2022-10-15,Canada,Referral
1245,2022-04-30,UK,Google Ads
1246,2023-05-06,UK,Organic
1247,2023-03-28,Germany,Google Ads
1248,2023-05-15,France,Google Ads
1249,2022-06-14,UK,Organic
1250,2022-07-01,Canada,Google Ads
1251,2023-04-14,USA,Google Ads
1252,2022-01-07,France,Google Ads
1253,2022-11-26,Germany,LinkedIn
1254,2023-11-04,UK,Google Ads
1255,2022-05-31,Canada,Referral
1256,2022-03-26,France,Google Ads
1257,2022-05-27,Canada,Referral
1258,2023-09-16,Canada,LinkedIn
1259,2023-01-16,Germany,Referral
1260,2023-07-02,France,Referral
1261,2022-10-12,UK,Google Ads
1262,2023-12-01,Germany,Google Ads
1263,2022-03-23,UK,Google Ads
1264,2023-05-29,USA,Referral
1265,2023-12-10,Canada,Referral
1266,2023-06-07,USA,Organic
1267,2023-01-21,Canada,Google Ads
1268,2023-12-08,Germany,Referral
1269,2023-04-16,UK,Referral
1270,2022-04-29,UK,Referral
1271,2023-01-31,Germany,Organic
1272,2023-06-16,France,Google Ads
1273,2022-09-18,USA,Google Ads
1274,2022-09-13,USA,LinkedIn
1275,2022-08-14,UK,Google Ads
1276,2022-02-22,UK,Google Ads
1277,2023-05-15,UK,Google Ads
1278,2023-05-21,Germany,Google Ads
1279,2022-12-30,France,LinkedIn
1280,2022-10-07,USA,Google Ads
1281,2023-08-16,Canada,Referral
1282,2023-12-15,Germany,Referral
1283,2022-06-07,USA,Referral
1284,2023-09-24,France,Organic
1285,2022-02-28,Germany,Google Ads
1286,2023-12-28,USA,Organic
1287,2022-05-08,Germany,Referral
1288,2023-12-22,USA,LinkedIn
1289,2022-04-25,USA,Referral
1290,2022-07-28,France,Referral
1291,2023-06-10,Canada,Organic
1292,2023-06-05,France,Organic
1293,2023-07-06,USA,Google Ads
1294,2022-08-25,Germany,Google Ads
1295,2022-10-08,France,Referral
1296,2022-12-25,Canada,Organic
1297,2022-07-20,USA,Google Ads
1298,2022-10-05,France,LinkedIn
1299,2022-08-23,France,LinkedIn
1300,2023-05-09,France,LinkedIn
1301,2022-01-04,France,Referral
1302,2023-10-28,Germany,Referral
1303,2023-03-18,Canada,Organic
1304,2022-01-29,Canada,LinkedIn
1305,2022-04-19,USA,LinkedIn
1306,2023-09-02,UK,Google Ads
1307,2023-12-28,Germany,LinkedIn
1308,2022-03-16,USA,Google Ads
1309,2022-05-26,USA,Google Ads
1310,2022-05-08,France,LinkedIn
1311,2022-02-11,UK,Referral
1312,2022-12-22,UK,LinkedIn
1313,2022-02-10,Germany,Google Ads
1314,2022-02-03,UK,Referral
1315,2022-01-17,USA,Referral
1316,2023-11-08,UK,Referral
1317,2022-06-02,UK,Google Ads
1318,2023-01-13,Canada,LinkedIn
1319,2023-08-11,USA,Organic
1320,2023-08-22,UK,Google Ads
1321,2023-09-21,UK,Google Ads
1322,2022-12-08,France,LinkedIn
1323,2022-01-27,UK,LinkedIn
1324,2022-10-14,UK,LinkedIn
1325,2023-10-08,Canada,LinkedIn
1326,2024-01-01,USA,Google Ads
1327,2022-06-17,Germany,Google Ads
1328,2023-09-02,USA,Google Ads
1329,2022-09-25,France,Google Ads
1330,2023-03-31,USA,LinkedIn
1331,2023-11-16,UK,Google Ads
1332,2023-02-05,France,Organic
1333,2023-04-21,USA,Organic
1334,2023-12-03,France,Organic
1335,2023-09-26,Germany,Organic
1336,2023-07-12,USA,Referral
1337,2023-07-30,UK,Organic
1338,2022-05-10,France,Google Ads
1339,2022-12-29,Canada,Google Ads
1340,2023-12-06,France,LinkedIn
1341,2023-11-24,Canada,Google Ads
1342,2022-10-19,UK,Organic
1343,2023-01-06,Germany,LinkedIn
1344,2022-01-29,Canada,LinkedIn
1345,2022-05-29,Germany,Google Ads
1346,2022-10-23,France,LinkedIn
1347,2022-01-11,UK,Google Ads
1348,2023-05-27,Canada,Organic
1349,2023-11-07,France,Google Ads
1350,2022-04-23,USA,LinkedIn
1351,2022-07-06,France,Google Ads
1352,2022-08-15,Germany,Google Ads
1353,2022-11-06,UK,Referral
1354,2022-04-08,UK,Google Ads
1355,2022-02-24,France,LinkedIn
1356,2023-09-15,USA,Google Ads
1357,2023-10-26,Germany,Google Ads
1358,2023-02-10,France,Referral
1359,2022-03-10,France,Google Ads
1360,2022-11-08,UK,Google Ads
1361,2022-10-16,Germany,Organic
1362,2023-07-02,USA,Google Ads
1363,2022-05-28,UK,Google Ads
1364,2023-04-12,France,Google Ads
1365,2022-09-01,UK,Referral
1366,2023-05-06,UK,Referral
1367,2023-05-22,Canada,Google Ads
1368,2022-12-31,UK,LinkedIn
1369,2023-04-27,UK,Google Ads
1370,2022-07-20,Germany,Referral
1371,2022-06-03,UK,Google Ads
1372,2023-03-26,USA,LinkedIn
1373,2023-05-16,France,Organic
1374,2022-03-14,Germany,Referral
1375,2023-12-14,UK,Organic
1376,2022-10-23,USA,Google Ads
1377,2022-01-17,France,Google Ads
1378,2023-10-03,Germany,Google Ads
1379,2022-08-05,USA,Google Ads
1380,2022-03-02,UK,Google Ads
1381,2023-09-08,Canada,Google Ads
1382,2022-02-11,Canada,Referral
1383,2022-01-25,Germany,Google Ads
1384,2022-02-08,USA,Google Ads
1385,2022-05-11,France,Google Ads
1386,2023-05-13,USA,Organic
1387,2022-08-17,Canada,Google Ads
1388,2022-04-18,Germany,LinkedIn
1389,2022-06-21,UK,LinkedIn
1390,2023-03-11,USA,Referral
1391,2023-04-23,Canada,Google Ads
1392,2022-04-12,France,Google Ads
1393,2023-06-08,Germany,Referral
1394,2022-10-02,UK,Google Ads
1395,2023-09-05,USA,Google Ads
1396,2022-02-13,France,Google Ads
1397,2022-01-17,UK,Organic
1398,2022-11-26,Canada,Referral
1399,2023-07-23,Canada,LinkedIn
1400,2023-05-12,France,Referral
1401,2022-01-12,Canada,Organic
1402,2022-11-14,Germany,Referral
1403,2023-08-15,France,Referral
1404,2022-08-04,Canada,Organic
1405,2022-12-05,USA,LinkedIn
1406,2023-10-23,Canada,Google Ads
1407,2022-03-22,Germany,Google Ads
1408,2023-12-28,UK,LinkedIn
1409,2023-04-30,UK,Organic
1410,2023-01-09,Canada,Referral
1411,2023-12-11,UK,Referral
1412,2022-07-19,Canada,LinkedIn
1413,2023-06-21,Germany,Referral
1414,2023-04-11,UK,LinkedIn
1415,2022-03-30,USA,Google Ads
1416,2022-09-25,Canada,Organic
1417,2023-10-17,UK,LinkedIn
1418,2023-07-25,Germany,LinkedIn
1419,2023-05-04,Germany,Google Ads
1420,2023-06-22,USA,Google Ads
1421,2022-02-16,Germany,Referral
1422,2022-10-15,Germany,LinkedIn
1423,2022-01-16,UK,LinkedIn
1424,2023-12-12,Canada,Google Ads
1425,2023-02-05,France,LinkedIn
1426,2022-03-27,Germany,Organic
1427,2022-09-07,Germany,Google Ads
1428,2023-01-26,France,Referral
1429,2022-12-01,Germany,LinkedIn
1430,2023-09-21,UK,Referral
1431,2023-06-03,UK,LinkedIn
1432,2022-05-17,France,Referral
1433,2023-11-19,Germany,Organic
1434,2023-05-13,Germany,Google Ads
1435,2023-12-28,Canada,Referral
1436,2023-04-22,Germany,Google Ads
1437,2023-08-17,UK,Google Ads
1438,2022-08-11,USA,Google Ads
1439,2023-01-07,USA,Google Ads
1440,2023-02-06,USA,Organic
1441,2023-03-19,USA,Organic
1442,2023-05-05,Germany,Google Ads
1443,2023-09-07,Germany,LinkedIn
1444,2022-09-30,Canada,Referral
1445,2023-06-10,Germany,Organic
1446,2022-06-08,USA,LinkedIn
1447,2022-06-01,France,Google Ads
1448,2023-09-12,France,LinkedIn
1449,2022-07-07,UK,LinkedIn
1450,2022-04-08,UK,Referral
1451,2022-05-11,Germany,Organic
1452,2022-06-20,France,Organic
1453,2022-07-02,USA,Referral
1454,2022-12-30,USA,LinkedIn
1455,2022-02-08,USA,Organic
1456,2023-06-11,Germany,Google Ads
1457,2023-05-12,Germany,Google Ads
1458,2023-05-31,Canada,Google Ads
1459,2022-12-15,USA,Organic
1460,2023-02-01,USA,LinkedIn
1461,2023-12-23,Germany,Google Ads
1462,2022-06-10,Germany,Organic
1463,2022-01-16,Canada,LinkedIn
1464,2023-05-08,Canada,Organic
1465,2023-03-02,UK,Google Ads
1466,2022-04-18,France,Referral
1467,2023-03-26,USA,LinkedIn
1468,2022-11-07,USA,Referral
1469,2022-06-19,Canada,LinkedIn
1470,2023-06-30,Canada,Organic
