customer_id,signup_date,country,acquisition_channel,revenue_each_customer,unsolved_issues,plan_type,monthly_fee,start_date,churn_date,churned,risk_score
286,2023-11-04,UK,LinkedIn,359.88,0.0,Basic,29.99,2023-11-04,,False,high
287,2023-09-20,UK,LinkedIn,359.88,0.0,Basic,29.99,2023-09-20,,False,high
288,2023-08-10,UK,Google Ads,359.88,0.0,Basic,29.99,2023-08-10,2024-05-04,True,high
289,2023-09-17,UK,Organic,359.88,0.0,Basic,29.99,2023-09-17,2024-06-08,True,high
290,2023-02-24,USA,Google Ads,359.88,0.0,Basic,29.99,2023-02-24,,False,high
291,2023-02-26,Canada,Organic,359.88,0.0,Basic,29.99,2023-02-26,2024-02-11,True,high
292,2022-04-14,France,Google Ads,1799.82,0.0,Pro,59.99,2022-04-14,,False,low
293,2022-09-11,Canada,LinkedIn,1799.82,0.0,Basic,29.99,2022-09-11,,False,low
294,2022-08-15,USA,Google Ads,1799.82,0.0,Basic,29.99,2022-08-15,,False,low
295,2022-04-22,USA,Google Ads,1799.82,0.0,Premium,99.99,2022-04-22,2022-09-25,True,low
296,2023-05-25,USA,Google Ads,1799.82,0.0,Pro,59.99,2023-05-25,,False,low
297,2023-04-18,USA,LinkedIn,1799.82,0.0,Basic,29.99,2023-04-18,,False,low
298,2022-04-09,UK,Referral,1799.82,0.0,Basic,29.99,2022-04-09,,False,low
299,2022-06-02,Canada,Organic,1799.82,0.0,Pro,59.99,2022-06-02,,False,low
300,2022-12-04,Germany,Google Ads,1799.82,0.0,Basic,29.99,2022-12-04,,False,low
301,2023-12-07,France,LinkedIn,1799.82,0.0,Premium,99.99,2023-12-07,2025-05-25,True,low
302,2022-06-12,USA,LinkedIn,1799.82,0.0,Basic,29.99,2022-06-12,2024-01-28,True,low
303,2023-12-21,Canada,Google Ads,1799.82,1.0,Basic,29.99,2023-12-21,,False,low
304,2023-11-12,USA,Referral,1799.82,1.0,Basic,29.99,2023-11-12,,False,low
305,2022-06-10,USA,Referral,1799.82,1.0,Pro,59.99,2022-06-10,,False,low
306,2023-08-03,USA,Google Ads,1799.82,0.0,Basic,29.99,2023-08-03,,False,low
307,2023-02-02,USA,Google Ads,1799.82,1.0,Pro,59.99,2023-02-02,,False,low
308,2022-10-04,USA,LinkedIn,1799.82,1.0,Basic,29.99,2022-10-04,,False,low
309,2023-05-19,France,Google Ads,1799.82,1.0,Basic,29.99,2023-05-19,2024-11-22,True,low
310,2023-01-27,Canada,LinkedIn,419.85999999999996,0.0,Pro,59.99,2023-01-27,,False,high
311,2022-05-15,USA,Organic,419.85999999999996,0.0,Basic,29.99,2022-05-15,,False,high
312,2022-07-14,USA,Referral,419.85999999999996,2.0,Pro,59.99,2022-07-14,,False,high
313,2023-02-05,USA,LinkedIn,419.85999999999996,2.0,Premium,99.99,2023-02-05,,False,high
314,2023-10-02,USA,Google Ads,419.85999999999996,2.0,Basic,29.99,2023-10-02,,False,high
315,2022-02-02,UK,Organic,419.85999999999996,2.0,Basic,29.99,2022-02-02,,False,high
316,2023-11-19,UK,Google Ads,419.85999999999996,0.0,Basic,29.99,2023-11-19,,False,high
317,2023-04-05,Germany,LinkedIn,419.85999999999996,0.0,Pro,59.99,2023-04-05,,False,high
318,2023-04-15,USA,Organic,419.85999999999996,0.0,Premium,99.99,2023-04-15,2023-11-23,True,high
319,2023-01-10,Germany,Referral,419.85999999999996,0.0,Basic,29.99,2023-01-10,,False,high
320,2022-01-22,France,LinkedIn,419.85999999999996,0.0,Premium,99.99,2022-01-22,2023-04-23,True,high
321,2023-11-01,Germany,Referral,419.85999999999996,0.0,Premium,99.99,2023-11-01,,False,high
322,2022-02-07,Canada,Google Ads,419.85999999999996,0.0,Premium,99.99,2022-02-07,,False,high
323,2022-08-18,UK,LinkedIn,419.85999999999996,0.0,Premium,99.99,2022-08-18,,False,high
324,2022-12-31,UK,Google Ads,419.85999999999996,0.0,Pro,59.99,2022-12-31,2023-07-09,True,high
325,2023-07-17,USA,LinkedIn,569.81,0.0,Premium,99.99,2023-07-17,,False,medium
326,2023-03-14,USA,Google Ads,569.81,0.0,Basic,29.99,2023-03-14,,False,medium
327,2022-10-10,France,Organic,569.81,0.0,Pro,59.99,2022-10-10,,False,medium
328,2022-01-27,France,Google Ads,569.81,0.0,Basic,29.99,2022-01-27,,False,medium
329,2022-08-14,Canada,Referral,569.81,0.0,Basic,29.99,2022-08-14,,False,medium
330,2022-10-04,USA,Referral,569.81,1.0,Premium,99.99,2022-10-04,,False,medium
331,2023-09-01,USA,Referral,569.81,1.0,Premium,99.99,2023-09-01,,False,medium
332,2022-10-11,France,Google Ads,569.81,0.0,Basic,29.99,2022-10-11,,False,medium
333,2023-04-26,France,Referral,569.81,0.0,Basic,29.99,2023-04-26,,False,medium
334,2023-03-29,France,Google Ads,569.81,0.0,Basic,29.99,2023-03-29,,False,medium
335,2023-10-21,UK,Referral,569.81,0.0,Pro,59.99,2023-10-21,,False,medium
336,2023-05-31,Germany,Google Ads,569.81,0.0,Basic,29.99,2023-05-31,,False,medium
337,2023-07-01,Germany,Referral,569.81,0.0,Basic,29.99,2023-07-01,,False,medium
338,2022-07-11,USA,Google Ads,569.81,0.0,Pro,59.99,2022-07-11,2022-10-30,True,medium
339,2022-02-18,UK,Organic,569.81,0.0,Premium,99.99,2022-02-18,,False,medium
340,2023-05-27,France,Referral,569.81,0.0,Basic,29.99,2023-05-27,2024-08-21,True,medium
341,2022-01-17,USA,Google Ads,569.81,0.0,Premium,99.99,2022-01-17,2023-03-19,True,medium
342,2022-06-21,UK,Referral,569.81,0.0,Basic,29.99,2022-06-21,,False,medium
343,2022-08-08,Canada,Organic,569.81,1.0,Premium,99.99,2022-08-08,2023-07-06,True,medium
344,2022-06-07,UK,Google Ads,269.90999999999997,0.0,Basic,29.99,2022-06-07,,False,high
345,2023-04-22,USA,LinkedIn,269.90999999999997,0.0,Pro,59.99,2023-04-22,,False,high
346,2022-02-15,Germany,Referral,269.90999999999997,0.0,Basic,29.99,2022-02-15,,False,high
347,2023-01-08,France,Google Ads,269.90999999999997,0.0,Pro,59.99,2023-01-08,,False,high
348,2023-06-02,Canada,Organic,269.90999999999997,0.0,Basic,29.99,2023-06-02,,False,high
349,2022-04-09,UK,Google Ads,269.90999999999997,0.0,Basic,29.99,2022-04-09,2023-01-08,True,high
350,2022-02-06,USA,Google Ads,269.90999999999997,0.0,Basic,29.99,2022-02-06,,False,high
351,2022-10-07,USA,Organic,269.90999999999997,0.0,Premium,99.99,2022-10-07,,False,high
352,2022-12-15,France,LinkedIn,269.90999999999997,1.0,Basic,29.99,2022-12-15,,False,high
353,2023-05-12,USA,Organic,779.87,0.0,Basic,29.99,2023-05-12,,False,medium
354,2022-10-29,USA,LinkedIn,779.87,0.0,Premium,99.99,2022-10-29,,False,medium
355,2022-06-30,France,LinkedIn,779.87,0.0,Premium,99.99,2022-06-30,2022-10-23,True,medium
356,2023-08-30,Canada,Organic,779.87,0.0,Basic,29.99,2023-08-30,2024-05-08,True,medium
357,2022-04-09,Germany,Google Ads,779.87,0.0,Basic,29.99,2022-04-09,,False,medium
358,2023-12-01,Germany,LinkedIn,779.87,0.0,Premium,99.99,2023-12-01,,False,medium
359,2022-04-26,UK,LinkedIn,779.87,1.0,Pro,59.99,2022-04-26,2023-12-01,True,medium
360,2022-07-10,Canada,Google Ads,779.87,1.0,Premium,99.99,2022-07-10,,False,medium
361,2022-09-10,UK,Referral,779.87,1.0,Basic,29.99,2022-09-10,,False,medium
362,2022-06-10,Germany,Google Ads,779.87,0.0,Basic,29.99,2022-06-10,,False,medium
363,2022-09-13,France,LinkedIn,779.87,0.0,Pro,59.99,2022-09-13,,False,medium
364,2022-11-19,USA,Referral,779.87,0.0,Pro,59.99,2022-11-19,,False,medium
365,2022-05-08,Germany,Organic,779.87,0.0,Basic,29.99,2022-05-08,,False,medium
366,2022-01-18,Canada,Google Ads,779.87,0.0,Pro,59.99,2022-01-18,,False,medium
367,2023-07-20,Germany,LinkedIn,2399.7599999999998,0.0,Basic,29.99,2023-07-20,2023-11-01,True,low
368,2023-07-24,Canada,Google Ads,2399.7599999999998,0.0,Basic,29.99,2023-07-24,,False,low
369,2022-11-19,Canada,LinkedIn,2399.7599999999998,0.0,Basic,29.99,2022-11-19,,False,low
370,2023-11-17,Canada,LinkedIn,2399.7599999999998,0.0,Basic,29.99,2023-11-17,2024-05-29,True,low
371,2023-09-18,UK,LinkedIn,2399.7599999999998,2.0,Basic,29.99,2023-09-18,,False,low
372,2022-10-15,France,Organic,2399.7599999999998,2.0,Basic,29.99,2022-10-15,2023-03-22,True,low
373,2023-10-25,Germany,Organic,2399.7599999999998,2.0,Pro,59.99,2023-10-25,,False,low
374,2023-10-01,France,Google Ads,2399.7599999999998,2.0,Basic,29.99,2023-10-01,,False,low
375,2022-06-04,USA,Google Ads,2399.7599999999998,2.0,Basic,29.99,2022-06-04,,False,low
376,2023-05-05,Germany,LinkedIn,2399.7599999999998,0.0,Basic,29.99,2023-05-05,,False,low
377,2023-01-21,France,Referral,2399.7599999999998,0.0,Basic,29.99,2023-01-21,2023-06-28,True,low
378,2022-04-14,France,Google Ads,2399.7599999999998,0.0,Basic,29.99,2022-04-14,2023-10-08,True,low
379,2023-01-28,USA,Referral,2399.7599999999998,0.0,Premium,99.99,2023-01-28,,False,low
380,2022-09-03,Canada,Referral,2399.7599999999998,0.0,Basic,29.99,2022-09-03,2023-02-28,True,low
381,2022-06-25,Germany,Google Ads,2399.7599999999998,0.0,Premium,99.99,2022-06-25,,False,low
382,2022-02-08,Germany,Organic,2399.7599999999998,1.0,Basic,29.99,2022-02-08,,False,low
383,2023-04-22,USA,Referral,2399.7599999999998,1.0,Basic,29.99,2023-04-22,2024-07-28,True,low
384,2023-11-13,Canada,Google Ads,2399.7599999999998,0.0,Pro,59.99,2023-11-13,2024-07-05,True,low
385,2023-06-22,Germany,Google Ads,2399.7599999999998,0.0,Basic,29.99,2023-06-22,,False,low
386,2023-02-12,Germany,Organic,2399.7599999999998,0.0,Premium,99.99,2023-02-12,2024-09-19,True,low
387,2023-06-09,Germany,Organic,2399.7599999999998,0.0,Basic,29.99,2023-06-09,2024-02-22,True,low
388,2023-05-21,Canada,LinkedIn,2399.7599999999998,0.0,Pro,59.99,2023-05-21,,False,low
389,2022-02-05,USA,Google Ads,2399.7599999999998,0.0,Basic,29.99,2022-02-05,,False,low
390,2023-11-16,Germany,Organic,2399.7599999999998,0.0,Pro,59.99,2023-11-16,2024-08-30,True,low
391,2022-01-20,France,LinkedIn,479.84,0.0,Premium,99.99,2022-01-20,,False,high
392,2022-11-17,Canada,Organic,479.84,0.0,Basic,29.99,2022-11-17,,False,high
393,2023-05-27,UK,LinkedIn,479.84,0.0,Pro,59.99,2023-05-27,2023-09-12,True,high
394,2023-02-04,USA,Google Ads,479.84,0.0,Basic,29.99,2023-02-04,2023-07-03,True,high
395,2023-10-16,France,Referral,479.84,0.0,Pro,59.99,2023-10-16,,False,high
396,2023-04-16,Germany,Google Ads,479.84,0.0,Basic,29.99,2023-04-16,,False,high
397,2022-05-23,UK,Google Ads,479.84,1.0,Basic,29.99,2022-05-23,,False,high
398,2022-04-02,USA,LinkedIn,479.84,1.0,Basic,29.99,2022-04-02,,False,high
399,2022-12-20,Canada,Organic,479.84,1.0,Premium,99.99,2022-12-20,,False,high
400,2023-12-28,UK,LinkedIn,479.84,1.0,Premium,99.99,2023-12-28,,False,high
401,2022-02-20,UK,Referral,479.84,0.0,Basic,29.99,2022-02-20,,False,high
402,2023-10-27,France,Google Ads,479.84,0.0,Basic,29.99,2023-10-27,,False,high
403,2023-11-29,USA,Google Ads,479.84,0.0,Basic,29.99,2023-11-29,,False,high
404,2023-07-29,France,Google Ads,479.84,0.0,Basic,29.99,2023-07-29,,False,high
405,2022-07-09,France,Referral,479.84,0.0,Basic,29.99,2022-07-09,,False,high
406,2022-05-05,Germany,LinkedIn,479.84,0.0,Basic,29.99,2022-05-05,,False,high
407,2022-05-30,Canada,Google Ads,599.9399999999999,1.0,Pro,59.99,2022-05-30,,False,medium
408,2022-11-10,UK,Organic,599.9399999999999,1.0,Pro,59.99,2022-11-10,,False,medium
409,2023-07-24,USA,Google Ads,599.9399999999999,1.0,Pro,59.99,2023-07-24,,False,medium
410,2022-12-08,Canada,Organic,599.9399999999999,1.0,Basic,29.99,2022-12-08,,False,medium
411,2022-11-01,Canada,Referral,599.9399999999999,0.0,Basic,29.99,2022-11-01,,False,medium
412,2023-11-23,USA,Google Ads,599.9399999999999,0.0,Premium,99.99,2023-11-23,,False,medium
413,2023-11-13,Canada,LinkedIn,539.91,0.0,Basic,29.99,2023-11-13,2025-03-17,True,medium
414,2022-02-23,Germany,LinkedIn,539.91,0.0,Pro,59.99,2022-02-23,,False,medium
415,2023-03-20,Canada,Referral,539.91,0.0,Pro,59.99,2023-03-20,2024-05-10,True,medium
416,2023-09-05,Germany,Referral,539.91,0.0,Premium,99.99,2023-09-05,2024-09-20,True,medium
417,2022-09-21,UK,Google Ads,539.91,0.0,Pro,59.99,2022-09-21,,False,medium
418,2022-02-22,UK,LinkedIn,539.91,0.0,Pro,59.99,2022-02-22,,False,medium
419,2023-07-26,France,Organic,539.91,0.0,Basic,29.99,2023-07-26,,False,medium
420,2023-09-12,Germany,Google Ads,539.91,0.0,Basic,29.99,2023-09-12,2024-05-19,True,medium
421,2022-01-05,UK,Google Ads,539.91,1.0,Basic,29.99,2022-01-05,,False,medium
422,2022-04-13,Canada,Organic,659.78,1.0,Basic,29.99,2022-04-13,,False,medium
423,2022-07-15,USA,Google Ads,659.78,0.0,Basic,29.99,2022-07-15,2023-01-18,True,medium
424,2022-12-16,USA,LinkedIn,659.78,0.0,Basic,29.99,2022-12-16,,False,medium
425,2022-02-16,Germany,Referral,659.78,0.0,Basic,29.99,2022-02-16,,False,medium
426,2023-10-18,France,Referral,659.78,0.0,Premium,99.99,2023-10-18,2024-06-21,True,medium
427,2022-09-26,Canada,Referral,659.78,0.0,Premium,99.99,2022-09-26,,False,medium
428,2023-01-05,Germany,Google Ads,659.78,0.0,Basic,29.99,2023-01-05,,False,medium
429,2023-09-28,USA,Google Ads,659.78,0.0,Pro,59.99,2023-09-28,2025-04-21,True,medium
430,2022-04-16,Germany,LinkedIn,659.78,1.0,Basic,29.99,2022-04-16,,False,medium
431,2023-11-01,Canada,LinkedIn,659.78,1.0,Basic,29.99,2023-11-01,2025-01-19,True,medium
432,2023-10-21,UK,LinkedIn,659.78,0.0,Basic,29.99,2023-10-21,,False,medium
433,2023-10-19,Canada,LinkedIn,659.78,0.0,Pro,59.99,2023-10-19,,False,medium
434,2022-04-30,UK,Google Ads,659.78,0.0,Pro,59.99,2022-04-30,2023-09-10,True,medium
435,2023-08-27,UK,Google Ads,659.78,0.0,Premium,99.99,2023-08-27,,False,medium
436,2022-02-27,UK,Organic,659.78,0.0,Pro,59.99,2022-02-27,,False,medium
437,2022-12-12,Germany,Referral,659.78,1.0,Basic,29.99,2022-12-12,,False,medium
438,2023-04-19,USA,Google Ads,659.78,1.0,Pro,59.99,2023-04-19,,False,medium
439,2022-04-27,Germany,Google Ads,659.78,0.0,Basic,29.99,2022-04-27,2023-03-25,True,medium
440,2022-05-07,USA,Google Ads,659.78,0.0,Pro,59.99,2022-05-07,,False,medium
441,2023-01-28,Canada,Google Ads,659.78,0.0,Pro,59.99,2023-01-28,2023-05-22,True,medium
442,2023-10-03,France,Organic,659.78,0.0,Premium,99.99,2023-10-03,,False,medium
443,2022-02-27,Canada,Organic,659.78,0.0,Basic,29.99,2022-02-27,,False,medium
444,2023-09-26,Germany,Organic,659.78,1.0,Premium,99.99,2023-09-26,,False,medium
445,2023-05-28,Germany,Organic,479.92,0.0,Pro,59.99,2023-05-28,,False,high
446,2022-04-06,USA,Organic,479.92,1.0,Basic,29.99,2022-04-06,,False,high
447,2023-09-30,Germany,Referral,479.92,1.0,Basic,29.99,2023-09-30,2024-07-01,True,high
448,2022-04-28,UK,Google Ads,479.92,1.0,Pro,59.99,2022-04-28,,False,high
449,2023-07-14,Germany,LinkedIn,479.92,1.0,Premium,99.99,2023-07-14,,False,high
450,2023-08-24,USA,Google Ads,479.92,1.0,Premium,99.99,2023-08-24,2025-01-10,True,high
451,2023-05-03,USA,Google Ads,479.92,0.0,Basic,29.99,2023-05-03,,False,high
452,2022-08-25,UK,Google Ads,479.92,0.0,Pro,59.99,2022-08-25,,False,high
453,2022-09-29,USA,Referral,59.98,0.0,Basic,29.99,2022-09-29,,False,high
454,2022-07-08,France,Google Ads,59.98,2.0,Premium,99.99,2022-07-08,,False,high
455,2023-12-05,Canada,Google Ads,899.91,2.0,Basic,29.99,2023-12-05,,False,medium
456,2023-03-23,Germany,Referral,899.91,0.0,Premium,99.99,2023-03-23,,False,medium
457,2023-08-04,France,Organic,899.91,0.0,Basic,29.99,2023-08-04,,False,medium
458,2022-09-04,Germany,Referral,899.91,0.0,Pro,59.99,2022-09-04,,False,medium
459,2022-03-17,France,Organic,899.91,1.0,Basic,29.99,2022-03-17,2022-11-29,True,medium
460,2022-06-03,Germany,Google Ads,899.91,1.0,Premium,99.99,2022-06-03,,False,medium
461,2023-10-18,UK,Google Ads,899.91,1.0,Basic,29.99,2023-10-18,,False,medium
462,2023-03-11,USA,Referral,899.91,0.0,Pro,59.99,2023-03-11,,False,medium
463,2022-03-27,USA,Referral,899.91,2.0,Premium,99.99,2022-03-27,,False,medium
464,2023-11-28,UK,LinkedIn,29.99,2.0,Pro,59.99,2023-11-28,,False,high
465,2022-10-12,France,LinkedIn,539.8199999999999,1.0,Premium,99.99,2022-10-12,,False,medium
466,2022-08-08,Canada,LinkedIn,539.8199999999999,1.0,Basic,29.99,2022-08-08,,False,medium
467,2022-03-10,France,Organic,539.8199999999999,0.0,Premium,99.99,2022-03-10,,False,medium
468,2022-02-16,USA,Google Ads,539.8199999999999,0.0,Basic,29.99,2022-02-16,,False,medium
469,2022-04-04,Canada,Google Ads,539.8199999999999,0.0,Basic,29.99,2022-04-04,2023-10-22,True,medium
470,2023-03-29,Germany,Referral,539.8199999999999,0.0,Pro,59.99,2023-03-29,2023-12-21,True,medium
471,2022-07-23,Canada,Google Ads,539.8199999999999,0.0,Premium,99.99,2022-07-23,,False,medium
472,2022-08-06,France,Google Ads,539.8199999999999,0.0,Premium,99.99,2022-08-06,,False,medium
473,2023-04-19,UK,Google Ads,539.8199999999999,0.0,Basic,29.99,2023-04-19,,False,medium
474,2023-03-08,Germany,Google Ads,539.8199999999999,0.0,Premium,99.99,2023-03-08,2023-08-13,True,medium
475,2022-12-07,France,Google Ads,539.8199999999999,0.0,Basic,29.99,2022-12-07,,False,medium
476,2023-07-05,Germany,Google Ads,539.8199999999999,0.0,Basic,29.99,2023-07-05,,False,medium
477,2023-09-04,Canada,LinkedIn,539.8199999999999,1.0,Basic,29.99,2023-09-04,2024-11-07,True,medium
478,2022-10-16,USA,LinkedIn,539.8199999999999,0.0,Premium,99.99,2022-10-16,,False,medium
479,2022-09-11,France,LinkedIn,539.8199999999999,0.0,Premium,99.99,2022-09-11,,False,medium
480,2022-12-23,UK,LinkedIn,539.8199999999999,0.0,Pro,59.99,2022-12-23,2023-03-25,True,medium
481,2022-01-23,Canada,Google Ads,539.8199999999999,0.0,Premium,99.99,2022-01-23,2023-05-20,True,medium
482,2023-06-06,France,Google Ads,539.8199999999999,0.0,Basic,29.99,2023-06-06,2023-11-13,True,medium
483,2022-04-10,UK,Google Ads,59.98,0.0,Pro,59.99,2022-04-10,,False,high
484,2022-06-29,France,Organic,59.98,0.0,Basic,29.99,2022-06-29,,False,high
485,2022-08-11,Canada,LinkedIn,359.94,0.0,Basic,29.99,2022-08-11,,False,high
486,2023-10-21,France,Google Ads,359.94,0.0,Premium,99.99,2023-10-21,,False,high
487,2023-03-18,Germany,Google Ads,359.94,0.0,Basic,29.99,2023-03-18,,False,high
488,2023-08-31,Canada,Organic,359.94,0.0,Basic,29.99,2023-08-31,,False,high
489,2022-11-21,France,Referral,359.94,0.0,Pro,59.99,2022-11-21,,False,high
490,2023-05-31,USA,Organic,359.94,0.0,Basic,29.99,2023-05-31,2024-03-30,True,high
491,2022-01-16,France,Google Ads,179.94,0.0,Pro,59.99,2022-01-16,,False,high
492,2022-12-02,Germany,Google Ads,179.94,0.0,Basic,29.99,2022-12-02,,False,high
493,2022-09-15,UK,LinkedIn,179.94,0.0,Pro,59.99,2022-09-15,2024-02-06,True,high
494,2023-05-12,UK,LinkedIn,179.94,0.0,Pro,59.99,2023-05-12,,False,high
495,2022-06-09,UK,LinkedIn,179.94,0.0,Pro,59.99,2022-06-09,,False,high
496,2023-04-20,USA,Referral,179.94,0.0,Basic,29.99,2023-04-20,,False,high
497,2023-10-26,Germany,Referral,449.84999999999997,0.0,Premium,99.99,2023-10-26,,False,high
498,2023-11-21,Canada,LinkedIn,449.84999999999997,0.0,Basic,29.99,2023-11-21,,False,high
499,2023-11-06,UK,Google Ads,449.84999999999997,0.0,Basic,29.99,2023-11-06,2025-03-17,True,high
500,2023-01-15,Germany,Google Ads,449.84999999999997,0.0,Pro,59.99,2023-01-15,,False,high
501,2023-06-29,France,Organic,449.84999999999997,0.0,Premium,99.99,2023-06-29,,False,high
502,2023-11-22,USA,Google Ads,449.84999999999997,0.0,Basic,29.99,2023-11-22,,False,high
503,2023-03-03,Germany,Referral,449.84999999999997,0.0,Basic,29.99,2023-03-03,,False,high
504,2023-09-05,Germany,LinkedIn,449.84999999999997,0.0,Premium,99.99,2023-09-05,,False,high
505,2022-09-25,Canada,Organic,449.84999999999997,0.0,Premium,99.99,2022-09-25,,False,high
506,2023-07-31,Germany,Referral,449.84999999999997,0.0,Premium,99.99,2023-07-31,,False,high
507,2023-02-21,Canada,Referral,449.84999999999997,0.0,Pro,59.99,2023-02-21,,False,high
508,2022-06-17,USA,Organic,449.84999999999997,0.0,Pro,59.99,2022-06-17,,False,high
509,2022-02-12,USA,Organic,449.84999999999997,0.0,Pro,59.99,2022-02-12,,False,high
510,2023-07-10,France,LinkedIn,449.84999999999997,0.0,Basic,29.99,2023-07-10,,False,high
511,2022-10-12,Canada,Referral,449.84999999999997,0.0,Basic,29.99,2022-10-12,2024-05-08,True,high
512,2023-02-01,Canada,Google Ads,449.84999999999997,0.0,Pro,59.99,2023-02-01,,False,high
513,2022-01-12,UK,LinkedIn,239.92,0.0,Basic,29.99,2022-01-12,2023-01-15,True,high
514,2023-08-30,UK,Organic,239.92,0.0,Premium,99.99,2023-08-30,,False,high
515,2022-10-29,France,Organic,239.92,0.0,Pro,59.99,2022-10-29,2023-06-10,True,high
516,2022-09-10,USA,Google Ads,239.92,0.0,Pro,59.99,2022-09-10,,False,high
517,2023-05-14,UK,Referral,239.92,0.0,Basic,29.99,2023-05-14,,False,high
518,2022-02-04,Germany,Referral,239.92,0.0,Pro,59.99,2022-02-04,,False,high
519,2023-12-28,USA,Organic,239.92,1.0,Basic,29.99,2023-12-28,2025-02-03,True,high
520,2022-03-31,Germany,LinkedIn,239.92,1.0,Basic,29.99,2022-03-31,,False,high
521,2023-08-28,Canada,Referral,539.8199999999999,1.0,Basic,29.99,2023-08-28,,False,medium
522,2023-08-25,USA,Google Ads,539.8199999999999,0.0,Premium,99.99,2023-08-25,,False,medium
523,2023-02-22,France,Referral,539.8199999999999,0.0,Pro,59.99,2023-02-22,2023-11-06,True,medium
524,2022-04-25,Canada,Google Ads,539.8199999999999,0.0,Pro,59.99,2022-04-25,,False,medium
525,2023-09-09,Canada,Organic,539.8199999999999,1.0,Basic,29.99,2023-09-09,,False,medium
526,2022-07-15,Germany,LinkedIn,539.8199999999999,0.0,Pro,59.99,2022-07-15,,False,medium
527,2023-05-16,Canada,Referral,539.8199999999999,0.0,Basic,29.99,2023-05-16,,False,medium
528,2023-09-18,UK,Referral,539.8199999999999,1.0,Pro,59.99,2023-09-18,,False,medium
529,2023-05-08,USA,Organic,539.8199999999999,0.0,Premium,99.99,2023-05-08,,False,medium
530,2022-03-16,UK,Google Ads,539.8199999999999,0.0,Premium,99.99,2022-03-16,2022-11-23,True,medium
531,2023-02-17,Germany,Google Ads,539.8199999999999,0.0,Pro,59.99,2023-02-17,2024-02-27,True,medium
532,2023-01-11,Germany,Organic,539.8199999999999,0.0,Basic,29.99,2023-01-11,,False,medium
533,2023-02-24,USA,Organic,539.8199999999999,0.0,Basic,29.99,2023-02-24,,False,medium
534,2023-12-30,Canada,Organic,539.8199999999999,0.0,Basic,29.99,2023-12-30,,False,medium
535,2022-10-04,France,Google Ads,539.8199999999999,1.0,Premium,99.99,2022-10-04,,False,medium
536,2023-11-07,Germany,Google Ads,539.8199999999999,0.0,Basic,29.99,2023-11-07,,False,medium
537,2023-01-29,USA,Google Ads,539.8199999999999,0.0,Basic,29.99,2023-01-29,,False,medium
538,2023-04-02,France,Google Ads,539.8199999999999,0.0,Premium,99.99,2023-04-02,,False,medium
539,2022-07-11,Canada,LinkedIn,539.8199999999999,0.0,Basic,29.99,2022-07-11,,False,medium
540,2023-11-20,Germany,Google Ads,539.8199999999999,0.0,Premium,99.99,2023-11-20,2024-06-26,True,medium
541,2022-04-09,USA,LinkedIn,539.91,0.0,Basic,29.99,2022-04-09,,False,medium
542,2023-07-02,USA,Google Ads,539.91,0.0,Pro,59.99,2023-07-02,,False,medium
543,2022-04-06,USA,Google Ads,539.91,2.0,Pro,59.99,2022-04-06,,False,medium
544,2023-10-26,Germany,Organic,539.91,2.0,Pro,59.99,2023-10-26,,False,medium
